,clust,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
7851,0,27861,65,22,67,0,1,312.0
7852,2,0,83,22,0,3,5,736.00483
7853,0,0,84,18,25,1,4,481.025786
7854,2,94550,90,0,93,0,7,432.0
7855,2,39604,68,2,21,0,8,63.127223
7856,0,42928,93,20,65,0,2,651.623195
7857,0,54737,66,3,86,0,1,391.970334
7858,0,0,68,14,46,0,2,489.6
7859,2,80587,78,7,5,0,6,276.191729
7860,1,0,194,26,10,0,5,931.2
7861,0,80028,86,34,37,0,2,114.02307
7862,0,11904,61,34,11,2,3,292.8
7863,0,54872,121,9,50,0,3,580.8
7864,0,0,99,2,30,0,2,204.121476
7865,0,0,74,24,63,0,2,532.8
7866,2,46417,74,16,14,0,7,164.746184
7867,0,46239,67,17,1,3,4,6.395416
7868,0,0,73,18,61,0,1,350.4
7869,0,25550,61,28,13,0,1,439.2
7870,2,27514,197,12,97,0,8,1367.199081
7871,2,84417,98,5,32,0,7,139.714897
7872,0,55906,86,26,3,0,2,58.469264
7873,2,21638,65,9,81,0,8,468.0
7874,0,16121,65,5,85,2,2,312.0
7875,0,36261,68,3,71,0,2,16.800832
7876,0,11432,119,11,9,0,2,571.2
7877,0,62566,65,4,3,1,1,48.344273
7878,0,10312,78,10,63,0,1,486.278557
7879,0,67778,64,17,17,1,1,171.287759
7880,2,92895,77,5,2,0,7,43.14147
7881,0,55290,65,26,33,0,4,13.874775
7882,0,23377,116,15,19,0,3,556.8
7883,2,38713,66,31,69,4,6,316.8
7884,0,0,66,17,92,1,1,145.896438
7885,0,56342,69,12,89,0,1,331.2
7886,0,29593,137,15,52,0,2,657.6
7887,0,18495,113,10,15,0,2,542.4
7888,0,82887,66,22,4,1,1,420.374805
7889,0,71366,94,23,56,0,2,265.216633
7890,0,49078,97,10,3,0,2,484.013411
7891,2,10787,71,33,25,0,8,697.798804
7892,0,0,73,12,42,0,2,350.4
7893,2,10194,65,34,35,0,4,312.0
7894,0,81763,72,22,12,1,1,518.4
7895,0,59763,73,4,31,0,2,350.4
7896,0,0,78,7,63,0,2,561.6
7897,0,96832,85,19,23,0,3,408.0
7898,0,21135,130,14,59,0,1,678.946216
7899,0,16143,62,3,73,1,1,32.114117
7900,0,74015,72,12,61,0,6,471.443077
7901,0,84178,74,34,80,0,2,12.588784
7902,0,0,70,32,14,0,1,504.0
7903,0,0,63,10,19,0,2,661.7151
7904,2,63936,189,4,29,0,5,765.012123
7905,0,0,83,17,28,0,4,597.6
7906,0,37940,129,11,36,0,1,512.542299
7907,0,30703,70,15,58,0,1,336.0
7908,2,54898,69,25,32,0,9,176.242159
7909,0,89030,139,31,62,0,2,49.566591
7910,0,15630,115,8,60,1,3,656.775467
7911,0,35625,65,10,56,1,3,288.572108
7912,0,48329,67,9,70,0,1,470.386291
7913,0,11904,61,34,11,2,3,292.8
7914,0,12261,125,26,80,0,1,600.0
7915,2,0,86,15,94,0,9,39.730199
7916,0,87810,94,15,26,3,2,225.641724
7917,2,64744,139,5,34,0,5,41.308429
7918,2,0,117,13,11,0,8,957.134978
7919,0,60735,135,11,59,0,2,571.695889
7920,0,0,67,5,53,0,1,482.4
7921,0,36261,118,14,78,0,2,1197.713861
7922,0,0,135,32,33,0,1,648.0
7923,2,0,122,15,47,0,9,650.52179
7924,0,23277,77,14,68,2,1,369.6
7925,0,50320,73,24,6,0,5,297.738909
7926,0,49675,65,10,54,0,1,312.0
7927,0,19508,61,22,59,0,2,292.8
7928,2,20815,110,7,35,0,9,528.0
7929,0,46621,61,20,31,0,2,30.448249
7930,1,22775,184,6,10,0,3,883.2
7931,0,91814,63,30,99,0,3,167.037619
7932,0,20396,76,15,60,1,4,364.8
7933,0,73836,182,8,35,3,1,553.385695
7934,0,55910,86,4,3,0,1,324.348688
7935,0,43054,68,5,41,0,4,326.4
7936,0,64543,65,1,84,0,2,200.177163
7937,0,75988,67,0,40,0,2,200.54531
7938,0,0,64,26,99,0,2,572.522796
7939,0,29051,73,31,79,0,1,153.200014
7940,2,87382,72,26,65,0,5,345.6
7941,0,30694,91,22,23,1,1,436.8
7942,0,0,85,4,18,0,2,877.034575
7943,0,49259,144,35,36,0,2,820.431905
7944,0,47528,77,10,73,1,1,277.582137
7945,0,70624,106,6,52,0,3,49.234943
7946,0,0,64,27,62,0,2,505.975326
7947,0,31409,93,10,50,0,2,381.960657
7948,0,35504,128,4,86,0,3,404.303518
7949,0,44833,72,24,59,0,3,345.6
7950,0,24423,67,5,62,0,6,321.6
7951,0,0,127,20,31,0,2,609.6
7952,2,0,69,22,98,3,8,433.959806
7953,2,0,61,5,51,0,7,439.2
7954,2,96917,71,31,16,0,9,373.047039
7955,0,84450,68,18,12,0,1,291.257059
7956,0,0,111,4,8,0,2,1018.808223
7957,0,0,115,19,39,0,2,840.179082
7958,0,10097,110,17,69,0,1,218.635593
7959,0,33255,138,0,20,0,1,662.4
7960,0,94132,73,31,68,0,2,350.4
7961,0,42602,85,7,75,3,3,63.161647
7962,0,17250,62,16,90,0,3,175.528642
7963,0,74212,73,16,26,0,1,188.878749
7964,0,85756,61,18,74,0,3,117.036869
7965,0,24910,63,7,63,1,1,347.857619
7966,2,41596,66,12,12,0,5,316.8
7967,0,72202,63,12,13,0,1,453.6
7968,2,33967,76,0,60,0,8,364.8
7969,0,77951,93,28,46,3,1,19.668633
7970,0,77521,73,6,66,0,3,350.4
7971,0,0,109,12,66,0,2,852.460341
7972,2,86305,62,1,99,0,5,80.73124
7973,0,0,92,4,83,2,3,662.4
7974,0,57693,76,16,56,0,3,547.2
7975,2,0,112,6,37,3,7,78.975117
7976,2,33137,74,16,8,0,4,472.500375
7977,0,0,68,24,31,0,2,489.6
7978,1,44938,183,7,37,0,1,2069.309854
7979,0,33617,117,6,12,0,2,761.722334
7980,0,38460,61,11,98,0,1,191.365686
7981,0,0,67,23,88,0,1,482.4
7982,0,40171,123,13,23,0,1,576.880144
7983,0,0,64,10,72,0,2,307.2
7984,0,36631,62,30,77,0,1,67.530904
7985,0,74335,187,3,4,0,1,896.436023
7986,0,79421,104,2,85,0,2,115.126739
7987,2,38466,68,18,5,0,8,204.685796
7988,2,54495,61,7,3,0,8,182.350945
7989,0,0,112,8,28,0,1,806.4
7990,1,14290,271,20,40,0,1,1300.8
7991,0,0,73,9,94,0,2,350.4
7992,0,45776,89,2,17,0,2,95.95081
7993,0,94263,98,33,78,0,3,112.420211
7994,0,12181,108,10,19,0,4,591.511506
7995,0,97268,85,23,88,0,2,35.278648
7996,0,28995,67,28,42,0,1,321.6
7997,0,25030,113,16,97,4,1,542.4
7998,0,12613,70,6,81,0,3,336.0
7999,0,0,64,18,30,0,1,460.8
8000,0,25927,103,6,20,0,1,674.973614
8001,2,0,134,29,43,0,6,643.2
8002,2,28215,65,15,26,0,3,468.0
8003,0,18375,103,8,50,0,1,535.080276
8004,2,43221,87,33,51,0,7,398.735257
8005,0,0,84,4,29,0,1,849.011958
8006,0,0,84,18,25,1,4,481.025786
8007,0,52082,79,2,47,0,1,379.2
8008,0,50719,68,10,28,0,1,394.248334
8009,0,0,123,33,35,0,1,590.4
8010,0,0,110,7,40,0,5,528.0
8011,0,39248,87,27,22,0,1,386.765125
8012,0,0,82,11,35,0,1,590.4
8013,0,68463,70,19,67,1,1,336.0
8014,0,38096,99,3,28,0,1,475.2
8015,2,42124,101,3,78,0,6,484.8
8016,0,21073,106,25,54,1,3,508.8
8017,2,24149,61,15,10,0,3,292.8
8018,0,10312,78,10,63,0,1,486.278557
8019,0,0,77,15,31,0,1,404.82483
8020,0,74115,63,24,24,0,2,275.349481
8021,0,34624,95,28,66,0,1,270.370335
8022,2,36108,128,5,35,2,9,614.4
8023,0,0,127,22,53,0,1,914.4
8024,0,0,118,23,54,0,1,959.849922
8025,0,43184,102,6,81,0,2,376.836888
8026,0,0,67,9,37,0,1,146.301396
8027,2,35349,102,7,2,0,4,489.6
8028,0,0,124,32,75,0,1,250.723005
8029,0,35095,73,25,56,0,2,525.6
8030,0,13164,70,0,45,0,2,75.393383
8031,0,0,141,7,32,0,1,676.8
8032,0,94880,79,18,73,3,3,347.595108
8033,0,95301,114,34,43,0,1,547.2
8034,2,56202,107,19,33,0,8,513.511091
8035,0,35592,82,34,38,0,1,496.805418
8036,0,0,113,4,13,0,2,542.4
8037,0,0,102,1,99,0,1,489.6
8038,0,0,89,6,55,0,2,640.8
8039,2,11097,73,26,50,0,4,350.4
8040,0,74900,208,31,63,0,6,998.4
8041,0,23576,89,8,72,0,2,383.508096
8042,0,23393,95,26,37,0,1,456.0
8043,2,0,95,3,29,0,9,149.843223
8044,0,0,73,3,93,0,1,350.4
8045,2,66346,87,15,7,1,4,78.179743
8046,0,58109,86,9,6,0,1,412.8
8047,0,92766,71,17,15,0,2,379.029102
8048,0,26307,73,26,1,0,2,313.192439
8049,0,0,69,6,52,0,2,238.057939
8050,0,21171,72,2,40,0,3,345.6
8051,0,82753,114,3,42,0,2,264.666921
8052,0,0,64,8,12,0,1,757.206098
8053,0,39754,85,2,35,0,1,62.282034
8054,0,0,67,29,88,0,2,321.6
8055,0,0,76,17,34,1,2,364.8
8056,0,0,70,18,46,0,2,712.619939
8057,0,91915,186,0,91,0,1,93.56694
8058,0,21514,62,0,59,0,2,257.248789
8059,0,43276,104,16,11,0,1,499.2
8060,0,75531,102,2,13,0,4,489.6
8061,0,23665,67,19,50,0,2,404.817249
8062,0,0,118,9,26,0,1,566.4
8063,0,96337,127,19,12,0,3,609.6
8064,0,60180,183,14,70,0,2,988.533256
8065,0,0,63,4,52,0,2,685.12694
8066,2,30376,66,26,16,0,6,316.8
8067,0,88997,72,9,71,0,3,174.041566
8068,0,69236,63,31,83,1,1,110.868874
8069,0,27627,63,10,43,0,2,453.6
8070,0,77524,68,12,95,3,6,64.799325
8071,0,75449,61,3,31,0,1,130.775164
8072,0,35666,131,12,76,0,1,312.110029
8073,0,17658,65,10,44,0,1,312.0
8074,0,0,71,0,44,0,1,340.8
8075,0,20567,72,24,76,4,1,345.6
8076,0,30061,104,4,22,0,1,499.2
8077,0,0,74,32,62,0,3,532.8
8078,0,20354,116,23,0,0,1,556.8
8079,0,36637,192,28,52,0,3,921.6
8080,2,0,131,34,61,0,9,628.8
8081,0,63860,62,26,81,0,1,208.598246
8082,0,0,199,4,29,3,1,955.2
8083,0,58544,114,19,48,0,2,769.788818
8084,0,54586,76,1,91,0,2,122.590766
8085,0,57248,74,31,17,0,1,355.2
8086,0,0,134,15,3,0,1,964.8
8087,0,66037,69,2,83,0,2,69.004181
8088,0,29462,107,28,23,1,1,513.6
8089,0,64541,86,16,43,0,2,256.279637
8090,0,27382,71,33,35,0,1,134.104322
8091,0,32311,79,10,23,0,3,207.289724
8092,0,23830,76,24,22,1,1,364.8
8093,0,88178,70,32,78,0,2,336.0
8094,0,72236,80,2,29,0,2,518.064733
8095,2,0,112,19,42,0,6,438.812143
8096,0,67890,63,23,26,0,3,174.08854
8097,2,38713,66,31,69,4,6,316.8
8098,0,77803,63,30,18,0,2,217.554695
8099,1,51643,283,16,43,0,1,1358.4
8100,0,46402,113,7,2,0,1,476.385575
8101,0,92044,132,7,77,0,3,617.288574
8102,0,16040,96,29,93,0,2,611.476898
8103,0,0,135,12,84,4,2,980.52817
8104,0,17622,65,1,36,1,3,312.0
8105,1,0,188,5,61,4,1,2156.011022
8106,2,12430,73,22,13,0,4,350.4
8107,1,58414,210,7,24,2,1,1008.0
8108,0,17257,70,1,88,0,2,551.132139
8109,2,70492,70,29,82,0,7,328.362698
8110,0,68229,96,11,41,0,5,460.8
8111,2,33397,106,31,15,0,5,508.8
8112,0,72503,106,29,99,0,2,295.821353
8113,0,90349,64,31,77,0,1,435.7186
8114,2,0,87,24,23,0,7,626.4
8115,0,25480,117,26,49,3,1,486.545439
8116,0,72462,68,8,70,0,2,272.737308
8117,0,27677,72,10,82,1,3,345.6
8118,2,25743,79,13,63,0,8,596.2476
8119,0,74935,112,15,62,0,1,192.859737
8120,0,0,71,13,50,0,1,511.2
8121,2,15921,92,9,12,1,4,571.549745
8122,0,30095,136,0,94,0,2,652.8
8123,0,20587,106,14,21,0,2,363.77598
8124,0,0,117,9,12,0,2,1227.822079
8125,2,29628,106,29,45,0,9,763.2
8126,0,28677,78,3,30,0,2,131.515739
8127,2,87094,113,20,17,1,5,64.894362
8128,0,0,64,25,89,0,4,181.810486
8129,0,43736,128,0,88,0,3,614.4
8130,0,69379,103,14,79,0,1,494.4
8131,0,80415,62,24,15,0,2,281.372658
8132,0,26050,97,4,51,0,1,465.6
8133,0,57449,103,6,28,0,2,494.4
8134,0,68211,99,9,21,0,2,475.2
8135,0,28445,103,18,72,0,6,427.762841
8136,2,37313,62,34,39,0,6,246.57631
8137,0,0,110,27,48,1,2,1066.913401
8138,0,29194,89,28,31,0,1,424.466821
8139,0,79090,107,2,74,0,3,289.040734
8140,2,22571,63,29,51,0,9,302.4
8141,0,0,139,16,33,0,2,1066.63167
8142,0,48744,86,3,59,0,1,412.8
8143,0,0,71,24,32,0,1,511.2
8144,0,29530,74,31,79,0,4,222.478994
8145,2,67798,69,1,78,0,9,331.2
8146,0,16208,93,22,20,0,1,446.4
8147,0,94757,112,0,25,0,1,5.453269
8148,0,37995,139,16,50,0,1,667.2
8149,0,72302,66,6,27,0,1,316.8
8150,2,37934,137,2,58,1,8,385.440163
8151,0,19382,94,31,18,0,2,676.8
8152,2,33191,70,9,80,0,9,443.53718
8153,0,72389,70,3,76,0,1,206.158416
8154,0,91475,64,28,35,0,3,73.295606
8155,0,0,111,2,29,0,3,799.2
8156,0,43682,107,12,73,0,1,148.003496
8157,2,39854,66,6,4,0,7,261.930545
8158,0,52162,99,1,63,0,4,251.152889
8159,0,0,134,32,27,0,1,643.2
8160,1,74755,195,10,10,0,1,1404.0
8161,0,85339,95,6,43,0,2,392.7457
8162,0,57709,125,10,26,0,1,600.0
8163,0,26802,66,7,43,1,5,316.8
8164,0,0,73,33,44,0,3,152.080908
8165,2,18577,86,21,76,0,6,412.8
8166,0,0,107,3,65,0,3,513.6
8167,0,0,253,15,40,5,7,1214.4
8168,0,21546,119,20,66,1,1,625.395925
8169,0,49182,70,6,86,0,2,165.410515
8170,0,32238,91,15,80,0,4,439.781453
8171,0,0,68,24,2,0,2,326.4
8172,0,98118,83,28,68,3,3,398.4
8173,0,22971,101,24,8,0,2,562.021558
8174,0,49161,63,16,41,2,3,171.746945
8175,2,90252,95,1,77,0,7,122.924197
8176,0,25036,61,11,30,1,1,292.8
8177,0,28314,121,21,37,0,1,580.8
8178,0,56337,97,26,25,0,3,465.6
8179,2,99074,77,4,40,1,9,208.38907
8180,0,31708,94,3,43,1,1,451.2
8181,0,0,83,3,85,1,1,398.4
8182,0,0,67,23,39,1,2,431.32052
8183,2,28215,65,15,26,0,3,468.0
8184,0,0,119,3,24,0,2,856.8
8185,0,21119,128,1,79,0,4,614.4
8186,0,0,66,14,16,0,2,475.2
8187,0,0,69,33,49,1,2,331.2
8188,0,0,70,9,19,0,3,20.521312
8189,0,13662,85,29,37,0,3,408.0
8190,0,0,112,12,93,0,3,537.6
8191,0,0,109,18,2,0,2,691.401424
8192,0,79251,67,10,32,1,1,321.6
8193,0,51294,116,19,45,0,2,113.237624
8194,2,0,105,2,38,2,7,847.717402
8195,0,0,62,34,71,0,1,675.468453
8196,2,0,107,27,27,0,9,513.6
8197,0,29124,129,15,41,4,1,619.2
8198,0,0,65,19,33,0,3,312.0
8199,0,97266,79,29,84,0,1,546.052144
8200,2,48207,63,28,85,2,8,164.974886
8201,0,0,69,5,78,0,2,331.2
8202,0,0,88,3,8,0,1,325.917598
8203,2,97316,67,13,18,0,7,309.076476
8204,0,63860,62,26,81,0,1,208.598246
8205,2,72633,67,28,91,0,8,155.761761
8206,1,28013,266,25,30,0,2,1276.8
8207,0,60479,96,1,44,0,3,85.155359
8208,0,0,68,24,42,0,2,519.757811
8209,0,14151,72,5,41,1,1,345.6
8210,0,75891,61,1,5,0,2,61.285525
8211,0,0,183,5,81,0,1,1317.6
8212,2,53078,73,1,10,0,5,764.221884
8213,0,20031,86,4,83,0,2,109.69048
8214,0,92070,74,16,1,0,1,368.669336
8215,0,44509,61,8,68,0,1,226.731454
8216,0,0,73,22,93,0,2,525.6
8217,0,91967,113,4,74,0,1,156.736745
8218,0,0,63,20,5,0,1,302.4
8219,0,97379,119,10,62,0,2,354.764801
8220,1,14290,271,20,40,0,1,1300.8
8221,2,0,119,3,11,1,8,729.405742
8222,1,0,194,31,11,0,4,1396.8
8223,0,0,68,4,71,0,2,256.916302
8224,0,21927,71,32,40,0,2,128.624785
8225,0,69096,99,24,32,0,2,64.669515
8226,2,0,72,8,14,2,8,518.4
8227,0,28513,100,4,22,1,2,480.0
8228,2,81687,61,7,77,0,6,292.8
8229,0,13792,87,2,3,2,3,620.19254
8230,0,32184,136,14,91,1,2,266.146673
8231,0,26432,88,19,89,3,2,422.4
8232,0,59232,85,6,75,0,2,408.0
8233,0,0,72,26,12,3,2,345.6
8234,0,23577,68,1,67,0,2,91.815153
8235,0,0,80,27,88,0,3,848.201438
8236,0,26670,98,23,13,0,1,541.229321
8237,0,87403,68,1,63,0,2,456.290338
8238,0,51455,67,16,85,0,1,11.046789
8239,0,30242,72,30,23,0,3,48.288036
8240,0,64311,62,21,79,0,2,157.174836
8241,0,0,70,21,70,0,1,405.384524
8242,2,37722,116,8,23,0,8,158.077504
8243,0,42336,69,12,56,0,1,25.605349
8244,0,25998,71,16,38,0,2,791.878042
8245,0,24887,68,33,6,0,2,326.4
8246,0,0,82,15,82,0,1,590.4
8247,0,90918,64,22,19,0,2,163.411884
8248,2,78834,72,14,20,2,8,345.6
8249,0,0,62,27,14,0,3,434.26667
8250,0,27872,61,19,78,0,3,186.857059
8251,0,24012,112,30,91,1,3,82.211282
8252,2,16367,94,2,99,0,9,515.569363
8253,0,55479,68,5,7,1,1,117.964245
8254,0,40778,86,1,59,0,1,412.8
8255,2,0,137,22,68,3,6,1532.080871
8256,0,0,102,28,11,0,1,660.430456
8257,0,0,96,29,22,4,2,460.8
8258,0,95438,83,25,76,0,1,99.223092
8259,2,12430,73,22,13,0,4,350.4
8260,2,95697,107,29,29,0,9,178.006524
8261,0,0,74,26,84,0,2,532.8
8262,0,28108,114,6,27,0,3,547.2
8263,0,25370,102,10,77,0,2,489.6
8264,0,0,105,31,85,0,5,756.0
8265,0,28672,71,14,34,0,2,340.8
8266,1,22705,239,19,59,0,7,1294.700423
8267,2,67798,69,1,78,0,9,331.2
8268,0,61367,70,7,85,0,2,498.533231
8269,0,59207,116,23,21,0,2,556.8
8270,2,67423,65,24,0,0,9,293.308765
8271,0,35095,73,25,56,0,2,525.6
8272,0,26380,96,29,70,0,4,177.36984
8273,0,88731,66,10,72,0,1,148.971857
8274,0,61409,68,30,80,0,2,264.040157
8275,1,0,167,30,40,0,5,1985.999807
8276,2,0,79,21,53,1,7,407.440238
8277,0,74931,89,13,16,0,1,230.84972
8278,0,74770,86,23,10,0,1,412.8
8279,0,0,95,14,81,5,1,619.267164
8280,0,44299,107,0,73,0,2,180.085807
8281,0,0,71,22,10,1,1,390.498822
8282,0,63326,72,2,34,0,1,361.564021
8283,2,0,73,12,42,0,7,794.445585
8284,0,21720,128,5,7,0,1,837.905079
8285,0,55571,135,4,46,0,1,904.813121
8286,0,34759,61,30,84,0,1,302.353842
8287,0,0,68,18,81,0,3,352.130674
8288,0,38638,74,5,84,0,2,355.2
8289,0,80927,62,25,8,0,1,211.660971
8290,0,0,65,33,1,0,3,585.454243
8291,2,81914,70,6,33,0,6,198.75466
8292,0,0,92,9,24,0,3,662.4
8293,0,0,72,28,64,0,1,345.6
8294,0,0,74,5,75,4,1,369.822544
8295,0,0,69,14,10,1,1,757.89114
8296,0,25407,98,2,88,0,1,284.239719
8297,0,86073,70,2,96,0,3,291.587866
8298,0,23818,104,6,1,1,1,499.2
8299,2,21326,99,22,9,0,3,632.765462
8300,0,18486,86,24,95,0,1,412.8
8301,0,10458,102,11,29,0,4,489.6
8302,0,82528,131,10,65,0,1,258.036918
8303,0,38223,112,27,18,2,1,537.6
8304,0,63438,72,32,67,0,1,36.732923
8305,2,13432,92,5,82,0,8,610.567945
8306,0,26848,114,10,50,0,1,100.557495
8307,0,14072,71,13,3,0,2,511.2
8308,2,28909,66,15,66,0,8,456.702735
8309,0,35159,68,0,73,0,1,150.501033
8310,2,64255,70,7,36,0,8,193.86537
8311,2,0,84,8,30,0,7,604.8
8312,0,88842,90,32,42,0,1,350.75997
8313,0,39377,64,7,53,0,1,307.2
8314,2,12430,73,22,13,0,4,350.4
8315,0,21986,63,1,9,0,1,333.696228
8316,0,27435,76,9,6,0,1,455.545318
8317,0,25251,66,13,43,0,2,316.8
8318,2,29881,85,27,95,0,6,17.92017
8319,0,11885,101,18,39,0,2,484.8
8320,2,40420,104,2,10,0,7,499.2
8321,2,74837,66,9,18,0,7,376.502488
8322,0,67591,77,2,78,0,1,198.080417
8323,0,47590,119,14,25,0,1,121.327914
8324,0,75474,62,12,7,0,1,297.6
8325,0,57177,92,14,51,0,2,441.6
8326,0,52344,66,4,7,0,1,182.607687
8327,0,20072,70,26,34,0,2,487.814322
8328,0,33604,105,5,80,0,2,357.618596
8329,0,0,61,2,76,0,2,292.8
8330,0,37741,74,3,59,0,1,355.2
8331,0,48471,83,5,20,1,2,208.904212
8332,0,58089,118,31,83,0,1,566.4
8333,2,27681,83,13,62,0,9,398.4
8334,0,28992,74,3,90,4,2,355.2
8335,2,55986,119,3,60,0,9,388.506303
8336,2,94042,132,13,67,0,9,633.6
8337,0,0,101,11,34,0,3,563.284331
8338,0,0,67,19,70,0,1,482.4
8339,0,70164,88,34,3,0,2,375.401079
8340,0,22886,65,9,81,0,3,312.0
8341,0,19948,89,17,84,0,1,427.2
8342,2,39293,74,17,48,0,6,352.740946
8343,0,28432,118,1,59,0,2,612.300581
8344,0,0,70,1,30,0,2,504.0
8345,0,0,107,2,93,0,4,1166.754216
8346,2,47412,81,10,39,0,7,421.824276
8347,0,0,65,12,46,0,2,312.0
8348,0,68351,107,16,90,0,2,725.339771
8349,2,58733,74,26,42,0,9,355.2
8350,0,58187,95,18,39,0,2,76.73348
8351,0,63189,88,16,95,0,1,569.124597
8352,1,0,254,23,55,0,1,1828.8
8353,0,44006,130,18,26,0,4,494.664784
8354,0,60932,101,7,35,0,3,484.8
8355,0,56704,71,33,50,0,2,84.715044
8356,0,0,74,12,72,1,2,355.2
8357,0,24254,68,11,84,0,5,326.4
8358,0,0,128,15,37,0,2,1345.317161
8359,0,57125,68,13,99,0,3,326.4
8360,2,0,119,9,8,0,3,571.2
8361,2,0,64,17,84,0,9,307.2
8362,0,72075,73,32,1,2,1,22.569825
8363,0,34317,78,6,32,2,1,263.592181
8364,0,96745,179,14,25,5,3,859.2
8365,2,95427,65,2,85,0,5,442.808018
8366,0,0,146,5,84,0,3,1404.845849
8367,0,30606,71,11,7,0,1,253.04739
8368,0,37876,69,13,15,0,1,300.056383
8369,0,0,110,17,59,0,1,528.0
8370,0,57474,97,21,44,0,3,280.037716
8371,0,22828,106,11,54,0,2,508.8
8372,2,65096,67,3,81,3,8,321.6
8373,0,0,88,1,66,0,1,87.135752
8374,2,51066,74,23,0,0,8,787.993313
8375,0,96866,113,26,88,1,2,377.385724
8376,0,20934,61,14,35,1,1,292.8
8377,0,32510,119,29,38,0,1,571.2
8378,0,58577,110,6,62,0,1,303.872752
8379,0,73268,137,30,35,0,3,41.139806
8380,0,0,80,8,44,0,3,576.0
8381,2,19683,117,17,41,1,9,561.6
8382,2,38713,66,31,69,4,6,316.8
8383,0,62370,94,4,10,2,2,32.00761
8384,0,28476,62,3,76,0,1,297.6
8385,0,74915,122,13,17,0,2,393.151377
8386,0,57709,125,10,26,0,1,600.0
8387,0,94676,69,27,14,0,3,331.2
8388,2,43543,76,11,62,0,8,339.255348
8389,1,68297,212,6,42,3,2,1272.487601
8390,0,74241,61,21,57,0,1,138.588291
8391,0,61385,86,25,35,0,1,199.299449
8392,2,0,62,0,23,0,8,446.4
8393,0,0,118,14,64,0,4,566.4
8394,2,52548,101,10,1,0,5,587.504777
8395,0,0,95,22,17,0,1,429.657692
8396,0,26605,100,33,13,0,1,933.330936
8397,0,0,67,25,32,0,1,181.335364
8398,2,0,70,23,32,0,7,754.945216
8399,0,82667,64,5,65,1,2,307.2
8400,0,31789,130,11,65,0,2,316.418786
8401,0,0,71,10,85,0,3,551.569883
8402,0,25151,69,22,19,0,1,318.040989
8403,0,0,87,25,6,2,1,414.190987
8404,2,24053,87,33,53,1,7,624.532492
8405,0,0,117,5,3,0,2,1373.258272
8406,0,55407,101,30,68,1,1,275.341953
8407,0,62461,73,15,7,0,1,129.267408
8408,2,29406,68,33,79,0,6,326.4
8409,0,89420,67,3,83,0,2,212.455137
8410,0,0,121,7,69,0,1,644.269611
8411,0,52464,95,9,15,0,3,515.930856
8412,0,43731,64,35,12,2,1,162.461078
8413,0,13449,68,28,13,0,1,326.4
8414,0,0,115,3,22,0,2,552.0
8415,1,0,187,14,32,0,2,897.6
8416,0,49821,61,26,48,4,3,333.308611
8417,0,34837,63,32,27,0,2,72.828431
8418,0,44222,104,19,3,0,1,413.196371
8419,0,58881,97,8,51,0,2,354.885018
8420,0,46210,100,2,44,0,1,46.315771
8421,0,49480,70,17,57,1,4,72.686545
8422,0,0,65,16,3,0,2,312.0
8423,0,79284,117,9,59,1,1,156.452827
8424,0,12928,64,12,74,0,1,307.2
8425,0,20510,74,32,63,0,1,355.2
8426,0,0,115,16,89,0,1,828.0
8427,0,67541,104,10,45,0,6,203.886869
8428,0,97924,74,4,26,0,2,355.2
8429,0,40432,77,21,66,0,2,369.6
8430,1,16869,222,28,57,0,3,1065.6
8431,2,91171,110,3,64,0,8,771.39748
8432,0,0,71,12,55,0,3,150.878447
8433,2,34528,69,22,0,2,7,183.602763
8434,0,20303,71,24,84,0,3,340.8
8435,0,73643,89,2,2,0,1,147.486454
8436,2,10621,67,28,22,0,5,321.6
8437,2,76407,91,22,85,0,9,436.8
8438,0,0,71,20,4,0,1,511.2
8439,0,26607,122,3,73,0,1,585.6
8440,2,61783,94,17,20,0,6,658.125874
8441,0,20283,77,7,17,0,3,369.6
8442,0,43578,98,5,46,0,1,105.662175
8443,0,93606,67,23,44,0,3,321.6
8444,0,17920,72,14,53,0,2,424.375364
8445,0,51800,92,29,12,0,1,299.452532
8446,2,27694,108,3,3,0,7,741.850171
8447,0,11904,61,34,11,2,3,292.8
8448,0,53444,72,10,67,1,1,315.703929
8449,0,22828,106,11,54,0,2,508.8
8450,0,50719,131,33,79,0,2,870.626907
8451,0,46900,66,13,59,0,1,316.8
8452,1,0,252,31,10,0,3,1814.4
8453,0,60880,119,25,89,0,2,109.906628
8454,0,40870,105,3,56,0,2,504.0
8455,0,14321,65,20,72,0,1,423.823547
8456,2,20072,82,35,51,0,9,473.266879
8457,0,77365,79,4,35,0,2,2.823303
8458,0,98475,115,8,22,0,1,552.0
8459,0,14973,115,2,75,0,2,828.0
8460,0,83385,131,26,77,2,2,704.337157
8461,0,0,90,19,91,0,1,659.435886
8462,0,0,86,9,83,1,2,412.8
8463,0,0,73,8,19,0,1,525.6
8464,2,98110,65,3,77,0,8,176.287711
8465,2,28909,66,15,66,0,8,456.702735
8466,0,0,96,29,5,0,2,949.953253
8467,0,0,62,6,2,0,1,297.6
8468,0,42937,71,14,9,0,1,251.779842
8469,0,30887,119,15,18,0,1,444.167713
8470,1,35442,239,10,20,0,2,1147.2
8471,2,95139,103,25,27,0,6,34.023132
8472,0,89834,116,24,11,0,1,43.15595
8473,0,0,66,18,21,0,2,478.509797
